feature,importance
away_current_streak,0.007659435272216797
diff_SP_plate_x_std_roll5,0.007633686065673828
diff_bullpen_pfx_x_std_roll5d,0.007628440856933594
away_SP_hit_distance_sc_lambda_roll5,0.007626533508300781
away_bullpen_plate_x_std_roll5d,0.007620334625244141
home_SP_delta_run_exp_sum_roll5,0.0076007843017578125
diff_SP_api_break_x_batter_in_mean_roll5,0.007578372955322266
away_night_avg_runs,0.007571220397949219
game_hour,0.007552146911621094
away_SP_api_break_x_arm_min_roll5,0.007529735565185547
diff_SP_spin_axis_mean_roll5,0.007518768310546875
venue_Great American Ball Park,0.00750732421875
home_bullpen_release_speed_min_roll5d,0.00750732421875
home_SP_arm_angle_mean_roll5,0.00749969482421875
diff_batting_runs_roll10,0.007476329803466797
away_SP_release_extension_std_roll5,0.007457733154296875
diff_bullpen_estimated_woba_using_speedangle_mean_roll5d,0.007455348968505859
diff_SP_gidp_roll5,0.007416248321533203
diff_SP_api_break_x_arm_min_roll5,0.007409095764160156
home_bullpen_k_rate_roll5d,0.007395744323730469
diff_batting_ops_roll10,0.007354736328125
home_bullpen_on_1b_presence_rate_roll5d,0.007334709167480469
venue_TD Ballpark,0.007328987121582031
diff_SP_arm_angle_std_roll5,0.007310390472412109
diff_SP_attack_angle_mean_roll5,0.007306098937988281
home_SP_api_break_x_arm_max_roll5,0.007294654846191406
away_SP_delta_run_exp_sum_roll5,0.007249355316162109
diff_SP_force_outs_roll5,0.007243156433105469
home_bullpen_release_extension_std_roll5d,0.007228851318359375
away_bullpen_innings_coverage_roll5d,0.007216930389404297
away_pitching_homeRuns_roll10,0.00720977783203125
away_bullpen_bullpen_stress_index_roll5d,0.007201194763183594
diff_SP_bat_speed_mean_roll5,0.007189273834228516
diff_bullpen_ball_rate_roll5d,0.007181644439697266
home_SP_delta_home_win_exp_sum_roll5,0.0071735382080078125
home_bullpen_max_leverage_roll5d,0.007142543792724609
away_SP_blocked_ball_rate_roll5,0.007132530212402344
away_SP_balls_in_play_roll5,0.007117748260498047
away_SP_estimated_woba_using_speedangle_max_roll5,0.0071125030517578125
game_time_22:37,0.007103443145751953
away_SP_ball_rate_roll5,0.007097721099853516
diff_bullpen_high_velo_pitchers_roll5d,0.0070667266845703125
home_bullpen_api_break_z_with_gravity_std_roll5d,0.007063388824462891
diff_bullpen_pitcher_nunique_roll5d,0.007056713104248047
away_bullpen_multi_inning_appearances_roll5d,0.007056236267089844
home_bullpen_early_usage_rate_roll5d,0.007055759429931641
home_bullpen_pfx_z_std_roll5d,0.007016181945800781
diff_bullpen_api_break_z_with_gravity_mean_roll5d,0.006964683532714844
game_time_17:35,0.006920814514160156
game_time_19:20,0.006920814514160156
home_bullpen_blowout_loss_usage_roll5d,0.006919384002685547
home_SP_babip_value_mean_roll5,0.006918907165527344
home_SP_home_score_diff_max_roll5,0.006906986236572266
diff_SP_release_extension_std_roll5,0.00689697265625
diff_SP_chase_rate_induced_roll5,0.006883144378662109
home_bullpen_api_break_z_with_gravity_mean_roll5d,0.006810188293457031
away_SP_double_plays_roll5,0.006803989410400391
home_bullpen_plate_z_std_roll5d,0.006801128387451172
home_bullpen_chase_rate_induced_roll5d,0.00679779052734375
home_bullpen_on_3b_presence_rate_roll5d,0.006775379180908203
away_bullpen_high_leverage_pct_roll5d,0.006771087646484375
home_bullpen_max_batters_reliever_roll5d,0.006754875183105469
away_SP_spin_axis_mean_roll5,0.006720542907714844
away_SP_pitch_number_max_roll5,0.006713390350341797
diff_SP_two_strike_whiff_rate_roll5,0.006712913513183594
away_bullpen_high_leverage_specialist_rate_roll5d,0.006701469421386719
diff_pitching_homeRuns_roll10,0.0066986083984375
diff_SP_ay_mean_roll5,0.006672859191894531
away_bullpen_plate_z_std_roll5d,0.006658077239990234
game_time_23:10,0.006653785705566406
away_SP_plate_x_std_roll5,0.006626605987548828
diff_batting_doubles_roll10,0.006609439849853516
away_SP_bat_speed_mean_roll5,0.006604194641113281
diff_SP_ax_mean_roll5,0.006554126739501953
game_time_20:12,0.006542205810546875
game_time_00:05,0.006539821624755859
diff_SP_zone_rate_roll5,0.006533622741699219
game_time_00:10,0.006519317626953125
game_time_01:42,0.0065059661865234375
diff_bullpen_release_speed_max_roll5d,0.006501674652099609
home_bullpen_close_game_usage_roll5d,0.006498813629150391
away_bullpen_hbp_roll5d,0.006411075592041016
home_SP_home_score_diff_mean_roll5,0.006405830383300781
away_bullpen_release_speed_std_roll5d,0.006396293640136719
away_SP_plate_z_mean_roll5,0.006394386291503906
home_bullpen_inherited_runners_strand_rate_roll5d,0.006382942199707031
home_bullpen_plate_x_std_roll5d,0.006382465362548828
diff_bullpen_release_pos_x_std_roll5d,0.006369590759277344
away_SP_plate_z_std_roll5,0.006357669830322266
diff_bullpen_bullpen_stress_index_roll5d,0.0063571929931640625
away_bullpen_chase_rate_induced_roll5d,0.006337642669677734
diff_SP_release_spin_rate_max_roll5,0.006307125091552734
home_bullpen_back_to_back_appearances_roll5d,0.006274223327636719
home_SP_pct_0_balls_roll5,0.006258964538574219
away_bullpen_high_velo_std_roll5d,0.006257057189941406
venue_Rate Field,0.006220817565917969
diff_bullpen_inherited_runners_strand_rate_roll5d,0.0061969757080078125
diff_SP_delta_run_exp_sum_roll5,0.006134986877441406
home_SP_delta_home_win_exp_mean_roll5,0.006130218505859375
home_away_avg_runs,0.006124019622802734
away_win_streak,0.0061206817626953125
diff_night_ops,0.006103992462158203
diff_SP_pitch_number_max_roll5,0.0060977935791015625
away_SP_strikeouts_roll5,0.006094455718994141
diff_SP_babip_value_mean_roll5,0.006072521209716797
diff_SP_api_break_x_batter_in_std_roll5,0.006054878234863281
diff_SP_vz0_mean_roll5,0.0060214996337890625
home_batting_hits_roll10,0.006007671356201172
diff_night_avg_runs,0.005996227264404297
home_SP_pfx_z_min_roll5,0.005961894989013672
away_bullpen_arm_angle_std_roll5d,0.005945682525634766
diff_SP_pct_0_outs_roll5,0.005936622619628906
diff_bullpen_swinging_strike_rate_roll5d,0.005930423736572266
away_bullpen_command_score_roll5d,0.005923748016357422
home_bullpen_strike_rate_roll5d,0.005909442901611328
venue_Nationals Park,0.005885601043701172
home_bullpen_avg_rest_days_roll5d,0.005867958068847656
diff_SP_clean_inning_rate_roll5,0.005852222442626953
away_SP_pfx_z_max_roll5,0.005796909332275391
away_bullpen_bullpen_depth_score_roll5d,0.005762577056884766
away_bullpen_api_break_x_arm_std_roll5d,0.005759716033935547
away_bullpen_corner_rate_roll5d,0.005745887756347656
game_time_19:05,0.005734920501708984
home_last_10_wins,0.005717277526855469
wind_dir_In From LF,0.005715847015380859
diff_bullpen_late_inning_rate_roll5d,0.005711555480957031
game_time_22:05,0.005673885345458984
diff_bullpen_strike_rate_roll5d,0.005658149719238281
diff_last_10_wins,0.005631923675537109
away_SP_arm_angle_mean_roll5,0.005597591400146484
diff_batting_triples_roll10,0.005588054656982422
diff_SP_api_break_x_arm_max_roll5,0.005583286285400391
diff_bullpen_effective_speed_max_roll5d,0.005555629730224609
diff_batting_avg_roll10,0.00555419921875
diff_SP_release_pos_y_mean_roll5,0.005500316619873047
home_bullpen_pitch_type_nunique_roll5d,0.005490779876708984
diff_SP_vy0_mean_roll5,0.005472660064697266
away_SP_whip_roll5,0.005405902862548828
home_SP_pct_0_outs_roll5,0.005400180816650391
diff_bullpen_hits_roll5d,0.005397319793701172
away_bullpen_pitcher_days_since_prev_game_min_roll5d,0.005387306213378906
away_SP_swinging_strike_rate_roll5,0.005363941192626953
home_bullpen_api_break_x_arm_std_roll5d,0.005363941192626953
diff_SP_bb_rate_roll5,0.005359649658203125
away_last_5_wins,0.005350589752197266
away_bullpen_avg_pitches_per_reliever_roll5d,0.005327701568603516
home_bullpen_at_bat_number_nunique_roll5d,0.005276203155517578
venue_Angel Stadium,0.005220890045166016
away_bullpen_arm_angle_mean_roll5d,0.0052204132080078125
diff_bullpen_release_spin_rate_max_roll5d,0.005177974700927734
diff_bullpen_zone_rate_roll5d,0.005172252655029297
home_SP_bat_speed_mean_roll5,0.0051670074462890625
home_SP_home_runs_roll5,0.005158424377441406
diff_bullpen_multi_inning_appearances_roll5d,0.005154132843017578
home_bullpen_clean_inning_rate_roll5d,0.005149364471435547
away_bullpen_release_spin_rate_std_roll5d,0.0051403045654296875
diff_SP_pfx_z_min_roll5,0.0051116943359375
game_time_22:35,0.0050716400146484375
home_bullpen_clean_inning_start_rate_roll5d,0.0050678253173828125
diff_bullpen_on_1b_presence_rate_roll5d,0.004996776580810547
diff_bullpen_home_runs_roll5d,0.004984378814697266
game_time_16:20,0.004973888397216797
home_bullpen_high_leverage_whiff_rate_roll5d,0.004973411560058594
diff_SP_field_outs_roll5,0.004859447479248047
home_SP_high_lev_velo_roll5,0.004851341247558594
venue_Muncy Bank Ballpark,0.004845619201660156
diff_bullpen_high_leverage_specialist_rate_roll5d,0.004843235015869141
diff_bullpen_woba_value_sum_roll5d,0.0048236846923828125
away_bullpen_pfx_z_std_roll5d,0.004822731018066406
game_time_17:37,0.004822254180908203
home_SP_ay_mean_roll5,0.004810810089111328
game_time_00:40,0.004801750183105469
game_time_16:35,0.004762172698974609
home_SP_clean_inning_rate_roll5,0.0047512054443359375
game_time_17:40,0.004738807678222656
game_time_21:15,0.004721164703369141
home_SP_first_pitch_strike_rate_roll5,0.004718303680419922
diff_bullpen_pitcher_days_since_prev_game_min_roll5d,0.004704952239990234
home_SP_inning_nunique_roll5,0.004704952239990234
wind_dir_L To R,0.004667758941650391
home_SP_woba_value_sum_roll5,0.0046329498291015625
diff_SP_called_strike_rate_roll5,0.004608154296875
home_bullpen_innings_coverage_roll5d,0.004601955413818359
venue_Oracle Park,0.0045719146728515625
away_SP_out_of_zone_rate_roll5,0.004555702209472656
away_bullpen_bb_rate_roll5d,0.004538536071777344
home_SP_command_score_roll5,0.0045261383056640625
wind_dir_None,0.004513263702392578
game_time_21:20,0.004505157470703125
home_SP_spin_axis_std_roll5,0.004455089569091797
home_SP_hr_rate_roll5,0.004450798034667969
home_bullpen_pitcher_days_since_prev_game_min_roll5d,0.0044498443603515625
away_SP_force_outs_roll5,0.0044403076171875
home_SP_pfx_x_min_roll5,0.004399776458740234
home_SP_chase_rate_induced_roll5,0.004390239715576172
venue_Oriole Park at Camden Yards,0.004363536834716797
away_bullpen_close_game_usage_roll5d,0.004337310791015625
diff_bullpen_launch_angle_std_roll5d,0.004329204559326172
game_time_18:35,0.004317283630371094
diff_pitching_hits_roll10,0.004314899444580078
diff_SP_out_of_zone_rate_roll5,0.0042896270751953125
game_time_16:40,0.0042819976806640625
away_SP_release_pos_z_std_roll5,0.004262447357177734
diff_bullpen_high_leverage_bb_rate_roll5d,0.004257678985595703
diff_bullpen_high_velo_std_roll5d,0.004256248474121094
home_SP_release_consistency_score_roll5,0.004211902618408203
game_time_01:05,0.004141807556152344
home_SP_pitcher_days_since_prev_game_first_roll5,0.004118442535400391
diff_bullpen_arm_angle_std_roll5d,0.004117012023925781
home_SP_spin_axis_mean_roll5,0.004105091094970703
game_time_00:35,0.004097461700439453
away_SP_hit_distance_sc_mean_roll5,0.004070758819580078
home_SP_home_win_exp_mean_roll5,0.004043102264404297
diff_bullpen_pfx_z_std_roll5d,0.00403594970703125
away_SP_estimated_ba_using_speedangle_max_roll5,0.003997325897216797
away_batting_obp_roll10,0.003988742828369141
game_time_17:07,0.003979682922363281
away_SP_field_outs_roll5,0.0039691925048828125
diff_SP_release_point_consistency_roll5,0.003871917724609375
diff_bullpen_hit_distance_sc_mean_roll5d,0.0038433074951171875
away_SP_delta_home_win_exp_sum_roll5,0.00380706787109375
diff_bullpen_release_spin_rate_std_roll5d,0.0037927627563476562
diff_day_avg_runs,0.0037660598754882812
diff_SP_first_pitch_strike_rate_roll5,0.0037479400634765625
away_SP_release_spin_rate_min_roll5,0.0037240982055664062
home_bullpen_hit_distance_sc_mean_roll5d,0.0037059783935546875
away_SP_api_break_x_batter_in_max_roll5,0.0036940574645996094
diff_bullpen_chase_rate_induced_roll5d,0.0036826133728027344
game_time_19:10,0.0036559104919433594
total_line,0.0036420822143554688
diff_last_5_wins,0.003627300262451172
home_SP_release_extension_mean_roll5,0.0035986900329589844
home_SP_launch_angle_std_roll5,0.0035948753356933594
game_time_23:45,0.0035042762756347656
diff_bullpen_hard_contact_rate_roll5d,0.0034508705139160156
game_time_18:05,0.0033864974975585938
away_bullpen_release_extension_mean_roll5d,0.0033512115478515625
home_bullpen_pfx_x_mean_roll5d,0.0033330917358398438
diff_bullpen_pitch_type_nunique_roll5d,0.003284454345703125
venue_PNC Park,0.0032095909118652344
diff_SP_woba_value_mean_roll5,0.0031609535217285156
away_bullpen_high_velo_mean_roll5d,0.0030355453491210938
venue_Angel Stadium of Anaheim,0.003021240234375
home_bullpen_walks_roll5d,0.0030202865600585938
diff_bullpen_release_speed_mean_roll5d,0.003005504608154297
game_time_08:33,0.0029816627502441406
away_SP_command_score_roll5,0.0029754638671875
home_SP_pct_1_outs_roll5,0.002899646759033203
away_bullpen_pitcher_nunique_roll5d,0.0028476715087890625
game_time_16:15,0.0028295516967773438
diff_SP_swinging_strike_rate_roll5,0.0028290748596191406
home_SP_launch_speed_std_roll5,0.002808094024658203
away_loss_streak,0.0027985572814941406
home_bullpen_estimated_woba_using_speedangle_max_roll5d,0.002789020538330078
away_SP_api_break_x_arm_mean_roll5,0.0027494430541992188
home_bullpen_zone_rate_roll5d,0.0027327537536621094
home_SP_release_spin_rate_mean_roll5,0.00270843505859375
away_SP_pct_0_balls_roll5,0.002639293670654297
away_SP_delta_home_win_exp_std_roll5,0.0025911331176757812
away_bullpen_high_leverage_bb_rate_roll5d,0.0025796890258789062
game_time_18:15,0.002575397491455078
diff_bullpen_pfx_z_mean_roll5d,0.0025620460510253906
diff_current_streak,0.0025529861450195312
home_SP_woba_value_mean_roll5,0.0025396347045898438
home_bullpen_balls_in_play_roll5d,0.0025353431701660156
away_SP_az_mean_roll5,0.0025320053100585938
away_bullpen_hr_rate_roll5d,0.0024209022521972656
game_time_20:07,0.0023899078369140625
home_SP_pitch_types_count_roll5,0.0023813247680664062
game_time_19:00,0.0023784637451171875
home_SP_plate_z_std_roll5,0.0023779869079589844
away_bullpen_pitches_per_out_roll5d,0.0023326873779296875
home_bullpen_release_spin_rate_std_roll5d,0.0022830963134765625
home_bullpen_high_velo_std_roll5d,0.002246856689453125
game_time_22:50,0.002242565155029297
game_time_16:05,0.0022325515747070312
away_SP_release_pos_x_std_roll5,0.002200603485107422
home_SP_release_pos_z_mean_roll5,0.0021848678588867188
diff_SP_swing_length_std_roll5,0.0021066665649414062
game_time_22:30,0.0020599365234375
home_day_ops,0.0019941329956054688
game_time_16:10,0.0019807815551757812
away_bullpen_on_3b_presence_rate_roll5d,0.001968860626220703
diff_bullpen_max_pitches_reliever_roll5d,0.0019469261169433594
home_last_20_wins,0.0019001960754394531
game_time_17:15,0.0018939971923828125
diff_bullpen_avg_pitches_per_reliever_roll5d,0.0018849372863769531
away_SP_release_spin_rate_mean_roll5,0.0018754005432128906
home_SP_zone_rate_roll5,0.0018205642700195312
diff_SP_strikeouts_roll5,0.0017142295837402344
diff_SP_woba_value_sum_roll5,0.0016794204711914062
diff_bullpen_api_break_z_with_gravity_std_roll5d,0.0016198158264160156
diff_SP_pitch_type_pitch_sequence_entropy_roll5,0.0015234947204589844
conditions_Roof Closed,0.0014843940734863281
home_SP_api_break_x_batter_in_max_roll5,0.0014748573303222656
home_bullpen_release_extension_mean_roll5d,0.0014586448669433594
game_time_18:01,0.001438140869140625
away_bullpen_launch_angle_mean_roll5d,0.0014362335205078125
diff_SP_pitch_number_mean_roll5,0.0014357566833496094
away_SP_pct_hitters_counts_roll5,0.001399993896484375
home_bullpen_high_leverage_bb_rate_roll5d,0.0013904571533203125
home_bullpen_release_spin_rate_max_roll5d,0.0013523101806640625
game_time_19:37,0.0013365745544433594
conditions_Drizzle,0.001323699951171875
diff_bullpen_release_spin_rate_mean_roll5d,0.0012841224670410156
away_SP_spin_axis_std_roll5,0.0012774467468261719
diff_bullpen_hr_rate_roll5d,0.0012183189392089844
diff_loss_streak,0.0011987686157226562
game_time_01:07,0.0010890960693359375
home_SP_strikeouts_roll5,0.0010828971862792969
diff_bullpen_hit_distance_sc_max_roll5d,0.0010538101196289062
venue_Fenway Park,0.0010480880737304688
diff_SP_release_speed_std_roll5,0.0010170936584472656
home_bullpen_strikeouts_roll5d,0.0010013580322265625
home_SP_api_break_x_arm_mean_roll5,0.0008921623229980469
expected_home_runs,0.000888824462890625
game_time_01:35,0.0008378028869628906
game_time_17:20,0.0008325576782226562
diff_SP_launch_angle_mean_roll5,0.0007915496826171875
diff_SP_api_break_z_with_gravity_max_roll5,0.000759124755859375
venue_Estadio de Beisbol Monterrey,0.0007185935974121094
away_SP_pct_0_strikes_roll5,0.0006270408630371094
away_SP_pfx_z_mean_roll5,0.0006079673767089844
home_bullpen_effective_speed_mean_roll5d,0.0005040168762207031
conditions_Snow,0.0004892349243164062
away_SP_ay_mean_roll5,0.00047016143798828125
game_time_15:05,0.0003943443298339844
diff_bullpen_early_usage_rate_roll5d,0.0003733634948730469
game_time_22:45,0.0002989768981933594
game_time_21:14,0.00014829635620117188
game_time_23:12,0.00014066696166992188
game_time_00:08,0.00011539459228515625
home_SP_swinging_strike_rate_roll5,8.058547973632812e-05
home_bullpen_woba_value_sum_roll5d,4.673004150390625e-05
away_bullpen_pitch_type_nunique_roll5d,4.3392181396484375e-05
diff_bullpen_pct_ch_roll5d,0.0
diff_SP_pitch_count_stress_roll5,0.0
diff_bullpen_pct_sl_roll5d,0.0
diff_SP_pitches_per_batter_roll5,0.0
diff_SP_pct_ch_roll5,0.0
home_SP_pitch_count_roll5,0.0
home_SP_pct_sc_roll5,0.0
diff_SP_two_strike_pct_kn_roll5,0.0
diff_SP_pitches_per_inning_roll5,0.0
diff_SP_two_strike_pct_cu_roll5,0.0
diff_SP_pct_kn_roll5,0.0
diff_SP_pct_line_drive_roll5,0.0
home_SP_two_strike_pct_ch_roll5,0.0
home_SP_pct_fly_ball_roll5,0.0
home_SP_pct_ep_roll5,0.0
diff_SP_pct_sl_roll5,0.0
diff_SP_two_strike_pct_sl_roll5,0.0
diff_SP_pct_po_roll5,0.0
diff_SP_pct_in_roll5,0.0
diff_SP_quality_start_roll5,0.0
home_SP_pct_ff_roll5,0.0
home_SP_pct_fa_roll5,0.0
diff_bullpen_pct_si_roll5d,0.0
diff_bullpen_pct_cu_roll5d,0.0
diff_SP_two_strike_pct_kc_roll5,0.0
diff_bullpen_pct_fc_roll5d,0.0
diff_SP_pct_kc_roll5,0.0
diff_bullpen_0_roll5d,0.0
home_SP_two_strike_pct_ff_roll5,0.0
home_SP_two_strike_pct_si_roll5,0.0
home_SP_pitch_count_stress_roll5,0.0
diff_bullpen_pct_fs_roll5d,0.0
home_SP_pct_cu_roll5,0.0
home_SP_pct_ground_ball_roll5,0.0
diff_SP_two_strike_pct_si_roll5,0.0
diff_SP_two_strike_pct_ff_roll5,0.0
home_SP_pct_si_roll5,0.0
home_SP_two_strike_pct_fs_roll5,0.0
home_SP_pct_fs_roll5,0.0
home_SP_pct_ab_roll5,0.0
home_SP_pct_ft_roll5,0.0
game_time_19:55,0.0
away_SP_pct_cs_roll5,0.0
away_SP_two_strike_pct_fc_roll5,0.0
diff_SP_pct_fc_roll5,0.0
diff_SP_two_strike_pct_fc_roll5,0.0
diff_SP_pct_cs_roll5,0.0
game_time_19:42,0.0
away_SP_two_strike_pct_si_roll5,0.0
away_SP_pct_kn_roll5,0.0
away_SP_pitches_per_inning_roll5,0.0
away_SP_two_strike_pct_kc_roll5,0.0
away_SP_pct_in_roll5,0.0
home_bullpen_pct_si_roll5d,0.0
home_bullpen_pct_cu_roll5d,0.0
away_SP_pct_ch_roll5,0.0
away_SP_two_strike_pct_cu_roll5,0.0
game_time_nan,0.0
game_time_23:14,0.0
game_time_22:59,0.0
diff_SP_pct_sc_roll5,0.0
diff_SP_pitch_count_roll5,0.0
diff_SP_pct_si_roll5,0.0
diff_SP_pct_fly_ball_roll5,0.0
diff_SP_pct_ep_roll5,0.0
diff_SP_pct_ft_roll5,0.0
diff_SP_pct_ground_ball_roll5,0.0
home_SP_pct_fc_roll5,0.0
away_bullpen_pct_sl_roll5d,0.0
home_SP_two_strike_pct_fc_roll5,0.0
home_SP_pct_cs_roll5,0.0
home_SP_pct_kn_roll5,0.0
diff_SP_pct_ff_roll5,0.0
diff_SP_pct_cu_roll5,0.0
home_SP_pitches_per_batter_roll5,0.0
home_SP_pct_ch_roll5,0.0
home_SP_two_strike_pct_sl_roll5,0.0
home_SP_quality_start_roll5,0.0
home_SP_pct_line_drive_roll5,0.0
home_SP_two_strike_pct_kn_roll5,0.0
diff_SP_pct_fa_roll5,0.0
venue_Estadio Alfredo Harp Helu,0.0
diff_bullpen_pct_ff_roll5d,0.0
venue_Field of Dreams,0.0
diff_SP_pct_popup_roll5,0.0
diff_SP_gb_rate_roll5,0.0
home_SP_pct_popup_roll5,0.0
home_SP_gb_rate_roll5,0.0
away_bullpen_pct_si_roll5d,0.0
venue_London Stadium,0.0
venue_Hiram Bithorn Stadium,0.0
venue_Journey Bank Ballpark,0.0
game_time_01:15,0.0
diff_SP_two_strike_pct_fs_roll5,0.0
home_SP_pct_po_roll5,0.0
home_SP_pct_sl_roll5,0.0
home_SP_two_strike_pct_cu_roll5,0.0
away_SP_two_strike_pct_ch_roll5,0.0
home_SP_two_strike_pct_kc_roll5,0.0
home_bullpen_pct_fc_roll5d,0.0
conditions_Unknown,0.0
conditions_nan,0.0
game_time_00:07,0.0
wind_dir_nan,0.0
game_time_19:12,0.0
game_time_01:00,0.0
game_time_00:37,0.0
game_time_00:38,0.0
away_bullpen_pct_fc_roll5d,0.0
away_bullpen_0_roll5d,0.0
away_bullpen_pct_ch_roll5d,0.0
away_bullpen_pct_ff_roll5d,0.0
home_SP_pct_kc_roll5,0.0
home_SP_pct_in_roll5,0.0
away_bullpen_pct_fs_roll5d,0.0
home_bullpen_pct_sl_roll5d,0.0
home_SP_pitches_per_inning_roll5,0.0
venue_Tokyo Dome,0.0
venue_Rickwood Field,0.0
venue_TD Ameritrade Park,0.0
dayNight_nan,0.0
venue_nan,0.0
away_bullpen_pct_cu_roll5d,0.0
diff_SP_pct_ab_roll5,0.0
game_time_15:10,0.0
diff_SP_two_strike_pct_ch_roll5,0.0
diff_SP_pct_fs_roll5,0.0
away_SP_pct_sc_roll5,0.0
away_SP_pitch_count_roll5,0.0
away_SP_pct_fa_roll5,0.0
away_SP_pct_popup_roll5,0.0
away_SP_gb_rate_roll5,0.0
away_SP_pitch_count_stress_roll5,0.0
away_SP_pct_cu_roll5,0.0
away_SP_pct_sl_roll5,0.0
away_SP_pct_ff_roll5,0.0
game_time_17:46,0.0
game_time_18:40,0.0
game_time_18:30,0.0
game_time_18:07,0.0
away_SP_two_strike_pct_fs_roll5,0.0
game_time_01:29,0.0
home_bullpen_pct_ch_roll5d,0.0
away_SP_pct_ab_roll5,0.0
away_SP_pct_ep_roll5,0.0
away_SP_pct_fs_roll5,0.0
away_SP_pct_ground_ball_roll5,0.0
away_SP_pct_ft_roll5,0.0
away_SP_pct_po_roll5,0.0
game_time_01:49,0.0
game_time_07:33,0.0
game_time_09:35,0.0
home_bullpen_0_roll5d,0.0
game_time_02:09,0.0
game_time_10:10,0.0
game_time_14:10,0.0
game_time_17:25,0.0
game_time_17:45,0.0
game_time_17:38,0.0
game_time_17:30,0.0
away_SP_pct_kc_roll5,0.0
away_SP_pct_fly_ball_roll5,0.0
away_SP_pct_si_roll5,0.0
game_time_17:12,0.0
away_SP_pitches_per_batter_roll5,0.0
game_time_23:00,0.0
game_time_22:20,0.0
game_time_22:15,0.0
game_time_16:37,0.0
game_time_16:45,0.0
game_time_16:07,0.0
game_time_17:00,0.0
game_time_20:09,0.0
game_time_20:30,0.0
game_time_23:09,0.0
game_time_22:07,0.0
game_time_21:45,0.0
game_time_22:00,0.0
game_time_20:00,0.0
home_bullpen_pct_ff_roll5d,0.0
home_bullpen_pct_fs_roll5d,0.0
game_time_21:40,0.0
away_SP_two_strike_pct_ff_roll5,0.0
away_SP_two_strike_pct_sl_roll5,0.0
away_SP_quality_start_roll5,0.0
away_SP_pct_fc_roll5,0.0
away_SP_two_strike_pct_kn_roll5,0.0
away_SP_pct_line_drive_roll5,0.0
game_time_23:37,-7.82012939453125e-05
away_bullpen_balls_in_play_roll5d,-9.965896606445312e-05
away_bullpen_zone_rate_roll5d,-0.00013685226440429688
away_away_avg_runs,-0.00015211105346679688
diff_bullpen_on_2b_presence_rate_roll5d,-0.0002636909484863281
away_SP_zone_rate_roll5,-0.0002689361572265625
game_time_21:05,-0.0007529258728027344
game_time_20:20,-0.0007929801940917969
away_bullpen_high_leverage_whiff_rate_roll5d,-0.0009908676147460938
diff_bullpen_avg_batters_per_reliever_roll5d,-0.0010075569152832031
venue_Sutter Health Park,-0.0011296272277832031
home_SP_velocity_band_usage_roll5,-0.0013227462768554688
home_bullpen_bullpen_depth_score_roll5d,-0.0013341903686523438
home_bullpen_ball_rate_roll5d,-0.0014557838439941406
game_time_01:37,-0.0016770362854003906
venue_BB&T Ballpark,-0.0018286705017089844
diff_batting_hits_roll10,-0.0018358230590820312
game_time_02:08,-0.0020737648010253906
venue_Gocheok Sky Dome,-0.0023050308227539062
game_time_15:35,-0.0027108192443847656
away_bullpen_pfx_x_std_roll5d,-0.0029630661010742188
away_bullpen_avg_pitches_per_appearance_roll5d,-0.0034246444702148438
game_time_21:30,-0.004416465759277344
game_time_19:15,-0.004762172698974609
home_SP_estimated_ba_using_speedangle_max_roll5,-0.006175518035888672
home_bullpen_bullpen_stress_index_roll5d,-0.006294727325439453
game_time_20:45,-0.0067424774169921875
game_time_20:35,-0.006981372833251953
home_bullpen_pfx_x_std_roll5d,-0.009243488311767578
home_bullpen_max_pitches_reliever_roll5d,-0.012128829956054688
